Date,Open,High,Low,Close,Adj Close,Volume
28-04-16,4861.950195,4877.170898,4830.687012,4848.390137,4848.246094,47575300
29-04-16,4839.366211,4839.625,4818.85498,4838.583008,4838.439453,37300400
02-05-16,4828.962891,4835.522949,4770.557129,4808.318848,4808.17627,31240600
03-05-16,4818.974121,4833.991211,4806.030762,4812.26416,4812.121582,3420718900
04-05-16,4808.653809,4822.595215,4765.410156,4822.595215,4822.452148,37196200
09-05-16,4808.520996,4812.890137,4745.500977,4749.314941,4749.174316,32668900
10-05-16,4749.522949,4766.713867,4728.539063,4763.115234,4762.973633,31662200
11-05-16,4781.138184,4811.599121,4770.367188,4799.963867,4799.821289,27307500
12-05-16,4795.736816,4825.184082,4792.208008,4803.321777,4803.179199,30551600
13-05-16,4801.191895,4803.003906,4745.90918,4761.714844,4761.573242,34288500
16-05-16,4745.474121,4748.817871,4720.243164,4731.562012,4731.421387,29534000
17-05-16,4737.166016,4745.147949,4717.259766,4729.155762,4729.015137,34494500
18-05-16,4721.895996,4743.071777,4713.71582,4734.356934,4734.216309,36940600
19-05-16,4733.472168,4739.324219,4691.570801,4704.216797,4704.077148,30558600
20-05-16,4698.967773,4722.278809,4690.558105,4711.87793,4711.738281,29906000
23-05-16,4714.676758,4743.662109,4714.676758,4743.662109,4743.521484,27747200
24-05-16,4738.163086,4750.359863,4710.785156,4710.785156,4710.645508,33466000
25-05-16,4733.887207,4772.977051,4733.551758,4772.977051,4772.835449,36892200
26-05-16,4777.566895,4784.660156,4761.459961,4784.564941,4784.422852,30609400
27-05-16,4782.448242,4814.730957,4778.540039,4814.730957,4814.587891,3112906900
30-05-16,4819.054199,4845.124023,4817.069824,4836.033203,4835.889648,36790900
31-05-16,4833.717773,4836.37207,4792.201172,4796.869141,4796.726563,42407700
01-06-16,4801.853027,4851.741211,4800.708008,4839.667969,4839.524414,27373000
02-06-16,4836.504883,4860.862793,4833.225098,4833.225098,4833.081543,28193100
03-06-16,4845.422852,4861.299805,4839.083008,4853.921875,4853.777832,2607634700
06-06-16,4862.567871,4896.024902,4860.62793,4896.024902,4895.879883,31677400
07-06-16,4908.245117,4933.98877,4907.506836,4933.98877,4933.842285,42211700
08-06-16,4928.094238,4940.098145,4892.62793,4916.061035,4915.915039,37066100
09-06-16,4913.007813,4919.164063,4876.793945,4876.793945,4876.648926,43300300
10-06-16,4882.274902,4887.587891,4848.056152,4848.056152,4847.912109,77424800
13-06-16,4838.02002,4838.02002,4807.226074,4807.226074,4807.083496,67373300
14-06-16,4797.620117,4833.396973,4792.535156,4821.589844,4821.446777,62010100
15-06-16,4811.226074,4814.824219,4789.085938,4814.824219,4814.681152,53712900
16-06-16,4819.234863,4829.451172,4801.87207,4814.391113,4814.248047,39908400
17-06-16,4825.727051,4838.029785,4806.595215,4835.143066,4834.999512,42528600
20-06-16,4849.690918,4863.530762,4828.587891,4863.530762,4863.386719,43916600
21-06-16,4873.438965,4889.455078,4868.227051,4878.713867,4878.568848,51514400
22-06-16,4876.87207,4899.199219,4876.87207,4896.852051,4896.707031,57228200
23-06-16,4896.795898,4899.49707,4856.050781,4874.309082,4874.164063,53476900
24-06-16,4878.045898,4884.794922,4754.356934,4834.568848,4834.425293,57226600
27-06-16,4804.045898,4846.417969,4795.962891,4836.051758,4835.908203,38717800
28-06-16,4836.128906,4890.60498,4835.432129,4882.170898,4882.025879,47765500
29-06-16,4905.978027,4980.10498,4905.978027,4980.10498,4979.957031,40998400
30-06-16,4999.87793,5033.242188,4996.39502,5016.646973,5016.498535,54961500
01-07-16,5027.617188,5039.686035,4971.581055,4971.581055,4971.433594,40459000
11-07-16,5021.243164,5080.303223,5018.395996,5069.019043,5068.868652,42889500
12-07-16,5092.165039,5120.12793,5075.560059,5099.533203,5099.381836,58326000
13-07-16,5112.98584,5133.933105,5090.587891,5133.933105,5133.780762,58783300
14-07-16,5125.685059,5131.030762,5081.028809,5083.539063,5083.388184,52550300
15-07-16,5090.249023,5130.338867,5090.249023,5110.178223,5110.026367,49941000
18-07-16,5107.916016,5131.705078,5093.153809,5127.500977,5127.349121,49213200
19-07-16,5132.901855,5193.897949,5132.901855,5172.830078,5172.67627,52188500
20-07-16,5185.594238,5242.823242,5185.594238,5242.823242,5242.66748,51072100
21-07-16,5246.299805,5268.867188,5213.98877,5216.973145,5216.818359,63172100
22-07-16,5215.168945,5215.530762,5179.623047,5197.250977,5197.09668,40604200
25-07-16,5201.448242,5227.106934,5197.805176,5220.801758,5220.646973,37450800
26-07-16,5218.266113,5231.5,5200.623047,5224.39502,5224.239746,50637700
27-07-16,5245.403809,5301.930176,5245.403809,5274.36084,5274.20459,49296300
28-07-16,5278.49707,5299.212891,5255.46582,5299.212891,5299.055664,55657300
29-07-16,5300.898926,5334.121094,5215.994141,5215.994141,5215.839355,68556100
01-08-16,5280.209961,5368.251953,5279.585938,5361.576172,5361.416992,62344100
02-08-16,5356.905762,5386.563965,5356.428223,5373.323242,5373.163574,63205300
03-08-16,5367.583984,5383.49707,5331.326172,5351.87793,5351.719238,59763500
04-08-16,5365.008789,5389.608887,5357.615234,5373.862793,5373.703125,56277200
05-08-16,5380.111816,5427.518066,5377.418945,5420.246094,5420.085449,57902200
08-08-16,5435.206055,5458.979004,5427.268066,5458.979004,5458.816895,61349000
09-08-16,5459.894043,5476.220215,5428.678223,5440.292969,5440.131348,69806100
10-08-16,5439.757813,5457.124023,5405.891113,5423.949219,5423.788574,88003800
11-08-16,5438.091797,5455.799805,5397.312012,5419.087891,5418.927246,88527100
12-08-16,5432.832031,5449.063965,5366.34082,5377.195801,5377.036133,46370500
15-08-16,5390.019043,5396.949219,5296.591797,5320.561035,5320.402832,56913800
16-08-16,5341.934082,5377.421875,5338.641113,5371.846191,5371.686523,43406600
18-08-16,5387.766113,5461.450195,5386.12207,5461.450195,5461.288086,51925600
19-08-16,5468.013184,5470.979004,5416.035156,5416.035156,5415.874512,46129700
22-08-16,5425.895996,5435.191895,5398.794922,5427.174805,5427.01416,64659600
23-08-16,5434.035156,5438.5,5351.065918,5417.140137,5416.979492,59172200
24-08-16,5406.805176,5418.449219,5385.243164,5403.992188,5403.831543,55692400
25-08-16,5413.991211,5454.116211,5412.527832,5454.116211,5453.95459,48041800
26-08-16,5454.067871,5456.638184,5419.742188,5438.831055,5438.669434,63101200
29-08-16,5425.145996,5426.219238,5348.050781,5370.76416,5370.604492,54184900
30-08-16,5368.565918,5388.638184,5336.710938,5362.315918,5362.156738,56546900
31-08-16,5355.123047,5399.160156,5353.291016,5386.082031,5385.922363,49524600
01-09-16,5368.516113,5376.643066,5320.083984,5334.546875,5334.388672,47156400
02-09-16,5323.573242,5359.90918,5323.041992,5353.460938,5353.302246,46566900
05-09-16,5378.625,5396.916992,5347.592773,5356.954102,5356.794922,49406800
06-09-16,5363.044922,5373.208008,5342.558105,5372.096191,5371.936523,41155400
07-09-16,5382.216797,5393.086914,5357.521973,5381.354004,5381.194336,37206200
08-09-16,5383.062988,5383.536133,5364.609863,5371.078125,5370.918457,41376500
09-09-16,5355.342773,5358.506836,5281.916992,5281.916992,5281.759766,43296700
13-09-16,5266.108887,5268.539063,5211.866211,5215.566895,5215.412109,43786000
14-09-16,5188.397949,5189.35791,5128.167969,5146.038086,5145.885254,50757500
15-09-16,5160.748047,5270.48877,5158.727051,5265.818848,5265.662598,45898400
16-09-16,5287.421875,5305.089844,5252.254883,5267.769043,5267.612793,47385800
19-09-16,5289.12207,5331.974121,5286.13623,5321.84082,5321.682617,33639200
20-09-16,5323.298828,5336.250977,5298.277832,5302.493164,5302.335938,54051100
21-09-16,5295.882813,5348,5275.185059,5342.591797,5342.433105,46464800
22-09-16,5382.320801,5411.611816,5368.561035,5380.262207,5380.102539,47353800
23-09-16,5375.711914,5388.908203,5355.924805,5388.908203,5388.748535,43903000
26-09-16,5375.160156,5375.878906,5337.018066,5352.13916,5351.980469,37701800
27-09-16,5336.545898,5419.604004,5295.658203,5419.604004,5419.443359,50958300
28-09-16,5390.76123,5432.983887,5382.23584,5425.336914,5425.17627,67191800
29-09-16,5442.824219,5474.307129,5431.957031,5431.957031,5431.79541,69425300
30-09-16,5412.383789,5437.96582,5364.804199,5364.804199,5364.64502,53630200
03-10-16,5403.859863,5463.915039,5403.859863,5463.915039,5463.75293,53888800
04-10-16,5475.632813,5482.841797,5460.708984,5472.316895,5472.154297,53748000
05-10-16,5457.998047,5460.165039,5399.222168,5420.647949,5420.487305,65033700
06-10-16,5428.453125,5447.257813,5390.085938,5409.344238,5409.183594,71799300
07-10-16,5403.834961,5409.196777,5363.470215,5377.148926,5376.989258,59414300
10-10-16,5371.00293,5397.146973,5352.816895,5360.828125,5360.668945,64774600
11-10-16,5372.687012,5385.757813,5345.071777,5381.99707,5381.837402,84864400
12-10-16,5364.352051,5380.561035,5350.39209,5364.61084,5364.45166,55480600
13-10-16,5368.216797,5384.555176,5339.483887,5340.399902,5340.241211,52638100
14-10-16,5338.698242,5408.77002,5332.080078,5399.884766,5399.724121,55367700
17-10-16,5390.960938,5422.349121,5386.221191,5410.303223,5410.142578,61546400
18-10-16,5424.668945,5446.829102,5422.916992,5430.047852,5429.886719,62742900
19-10-16,5436.279785,5445.799805,5402.153809,5409.288086,5409.127441,116737500
20-10-16,5409.790039,5423.293945,5395.296875,5403.689941,5403.529297,201336300
21-10-16,5407.233887,5416.952148,5395.422852,5409.243164,5409.08252,79093700
24-10-16,5415.477051,5433.34082,5411.880859,5420.998047,5420.837402,81119800
25-10-16,5426.106934,5436.205078,5397.820801,5397.820801,5397.660645,85020700
26-10-16,5387.700195,5406.581055,5381.704102,5399.679199,5399.588867,198835200
27-10-16,5405.695801,5427.526855,5403.858887,5416.835938,5416.835938,333149600
28-10-16,5414.508789,5426.26416,5402.429199,5410.269043,5410.269043,109309200
31-10-16,5413.568848,5429.067871,5406.006836,5422.541992,5422.541992,135128600
01-11-16,5430.745117,5439.027832,5415.029785,5416.006836,5416.006836,80147600
02-11-16,5415.021973,5420.358887,5393.506836,5405.455078,5405.455078,95507600
03-11-16,5395.871094,5402.046875,5329.501953,5329.501953,5329.501953,71645500
04-11-16,5310.782227,5362.660156,5303.359863,5362.660156,5362.660156,63398900
07-11-16,5361.023926,5395.325195,5341.861816,5386.208008,5386.208008,83980500
08-11-16,5407.38916,5476.071777,5407.38916,5470.681152,5470.681152,9734142100
09-11-16,5478.03418,5491.701172,5345.12793,5414.320801,5414.320801,107152200
10-11-16,5444.041016,5482.105957,5443.733887,5450.306152,5450.306152,86519300
11-11-16,5380.641113,5380.685059,5231.971191,5231.971191,5231.971191,9788202500
14-11-16,5194.926758,5196.78418,5043.351074,5115.73877,5115.73877,91613700
15-11-16,5121.478027,5169.356934,5073.419922,5078.500977,5078.500977,76584600
16-11-16,5112.496094,5201.172852,5112.496094,5185.464844,5185.464844,80425400
17-11-16,5180.481934,5202.314941,5162.812012,5193.015137,5193.015137,75311800
18-11-16,5195.076172,5196.90918,5139.205078,5170.108887,5170.108887,71630400
21-11-16,5150.826172,5158.763184,5130.442871,5148.318848,5148.318848,91116600
22-11-16,5140.658203,5204.673828,5140.519043,5204.673828,5204.673828,97703800
23-11-16,5192.346191,5211.996094,5182.345215,5211.996094,5211.996094,86828200
24-11-16,5179.222168,5194.244141,5102.420898,5107.623047,5107.623047,78976000
25-11-16,5097.10791,5129.75293,5096.670898,5122.104004,5122.104004,84213300
28-11-16,5111.423828,5120.861816,5091.609863,5114.571777,5114.571777,121168300
29-11-16,5108.751953,5164.580078,5108.751953,5136.666992,5136.666992,124696800
30-11-16,5148.908203,5182.14209,5146.524902,5148.910156,5148.910156,116497500
01-12-16,5168.633789,5211.921875,5168.068848,5198.754883,5198.754883,109410600
02-12-16,5207.917969,5250.291992,5199.14209,5245.956055,5245.956055,77029900
05-12-16,5239.896973,5280.321777,5239.896973,5268.308105,5268.308105,69209000
06-12-16,5279.983887,5288.914063,5259.193848,5272.964844,5272.964844,66277100
07-12-16,5272.100098,5273.515137,5229.797852,5265.368164,5265.368164,60338200
08-12-16,5268.23877,5303.733887,5263.435059,5303.733887,5303.733887,65715900
09-12-16,5297.549805,5308.125977,5284.766113,5308.125977,5308.125977,49814700
13-12-16,5296.191895,5300.717773,5264.737793,5293.619141,5293.619141,53794200
14-12-16,5287.192871,5306.336914,5259.681152,5262.816895,5262.816895,51760500
15-12-16,5230.564941,5266.061035,5210.632813,5254.361816,5254.361816,64359300
16-12-16,5260.125977,5263.005859,5231.651855,5231.651855,5231.651855,58386700
19-12-16,5224.070801,5240.426758,5190.933105,5191.912109,5191.912109,60026700
20-12-16,5179.182129,5194.729004,5142.393066,5162.477051,5162.477051,71959000
21-12-16,5179.025879,5188.945801,5111.39209,5111.39209,5111.39209,54114100
22-12-16,5114.396973,5120.356934,5032.914063,5042.870117,5042.870117,52470700
23-12-16,5036.288086,5078.230957,5022.848145,5027.704102,5027.704102,51530100
27-12-16,5028.355957,5112.775879,5028.199219,5102.954102,5102.954102,56151600
28-12-16,5140.13623,5213.27002,5139.769043,5209.444824,5209.444824,52440100
29-12-16,5205.270996,5311.615234,5200.265137,5302.565918,5302.565918,54184200
30-12-16,5307.365234,5334.787109,5296.710938,5296.710938,5296.710938,60042700
03-01-17,5290.388184,5292.181152,5246.852051,5275.971191,5275.971191,33217000
04-01-17,5270.016113,5312.956055,5249.233887,5301.183105,5301.183105,53111300
05-01-17,5302.632813,5328.490234,5302.632813,5325.503906,5325.503906,77219400
06-01-17,5321.745117,5350.245117,5318.384766,5347.021973,5347.021973,71615300
09-01-17,5350.879883,5360.061035,5307.584961,5316.36377,5316.36377,97010200
10-01-17,5330.015137,5331.132813,5292.062988,5309.923828,5309.923828,70792500
11-01-17,5316.151855,5322.979004,5301.236816,5301.236816,5301.236816,84703100
12-01-17,5301.036133,5322.419922,5292.75,5292.75,5292.75,100764000
13-01-17,5299.050781,5310.419922,5272.98291,5272.98291,5272.98291,70293600
16-01-17,5283.618164,5291.496094,5270.01123,5270.01123,5270.01123,73077600
17-01-17,5266.922852,5287.124023,5265.602051,5266.937988,5266.937988,86901800
18-01-17,5273.293945,5294.78418,5273.293945,5294.78418,5294.78418,113444600
19-01-17,5302.210938,5309.952148,5288.577148,5298.948242,5298.948242,85392800
20-01-17,5290.562988,5293.081055,5243.746094,5254.311035,5254.311035,153081800
23-01-17,5250.634766,5265.442871,5228.286133,5250.967773,5250.967773,147556800
24-01-17,5267.733887,5297.491211,5267.733887,5292.087891,5292.087891,147150800
25-01-17,5302.874023,5310.668945,5287.125977,5293.782227,5293.782227,269423400
26-01-17,5305.11377,5327.509766,5291.436035,5317.632813,5317.632813,190768100
27-01-17,5304.963867,5321.680176,5297.254883,5312.839844,5312.839844,142739500
30-01-17,5321.554199,5331.516113,5302.662109,5302.662109,5302.662109,193337900
31-01-17,5316.668945,5321.35498,5294.103027,5294.103027,5294.103027,191451600
01-02-17,5319.943848,5341.480957,5317.495117,5327.161133,5327.161133,256731400
02-02-17,5327.02002,5353.712891,5326.986816,5353.712891,5353.712891,165664500
03-02-17,5355.271973,5366.443848,5354.589844,5360.76709,5360.76709,13055400
06-02-17,5369.521973,5395.995117,5369.441895,5395.995117,5395.995117,153355200
07-02-17,5387.647949,5396.099121,5380.598145,5381.475098,5381.475098,171422900
08-02-17,5380.109863,5382.073242,5349.462891,5361.087891,5361.087891,325033400
09-02-17,5366.344238,5384.956055,5363.469238,5372.077148,5372.077148,258337100
10-02-17,5378.916016,5400.171875,5371.668945,5371.668945,5371.668945,167200000
13-02-17,5396.562988,5418.375977,5388.678223,5409.556152,5409.556152,182414000
14-02-17,5402.558105,5409.35498,5370.494141,5380.669922,5380.669922,142907500
16-02-17,5389.068848,5395.278809,5357.711914,5377.998047,5377.998047,218393700
17-02-17,5366.854004,5370.331055,5340.85791,5350.932129,5350.932129,179271900
20-02-17,5358.551758,5373.091797,5351.018066,5359.288086,5359.288086,107921200
21-02-17,5363.61377,5375.695801,5336.834961,5340.990234,5340.990234,209661500
22-02-17,5353.106934,5360.414063,5331.431152,5358.683105,5358.683105,189512900
23-02-17,5348.358887,5373.638184,5347.85791,5372.748047,5372.748047,174887600
24-02-17,5371.01709,5391.259766,5370.789063,5385.905762,5385.905762,116360700
27-02-17,5387.816895,5393.662109,5368.422852,5382.874023,5382.874023,102443500
28-02-17,5390.342773,5405.790039,5386.691895,5386.691895,5386.691895,82270600
01-03-17,5389.167969,5392.791992,5350.910156,5363.056152,5363.056152,80795600
02-03-17,5394.727051,5431.172852,5394.727051,5408.253906,5408.253906,74167000
03-03-17,5402.580078,5410.902832,5384.789063,5391.214844,5391.214844,106883400
06-03-17,5398.051758,5409.816895,5386.825195,5409.816895,5409.816895,102030600
07-03-17,5416.020996,5427.907227,5386.320801,5402.615234,5402.615234,96160400
08-03-17,5407.529785,5415.230957,5390.006836,5393.76416,5393.76416,72878500
09-03-17,5393.938965,5405.587891,5386.99707,5402.38623,5402.38623,69424400
10-03-17,5414.915039,5415.722168,5369.75293,5390.676758,5390.676758,79484800
13-03-17,5389.201172,5409.37207,5386.342773,5409.37207,5409.37207,70965500
14-03-17,5415.950195,5449.763184,5412.961914,5431.584961,5431.584961,82241800
15-03-17,5433.680176,5447.48584,5424.516113,5432.380859,5432.380859,75739600
16-03-17,5461.912109,5518.241211,5458.419922,5518.241211,5518.241211,79972200
17-03-17,5539.818848,5557.975098,5499.387207,5540.432129,5540.432129,87948800
20-03-17,5552.394043,5566.932129,5510.274902,5533.992188,5533.992188,83916000
21-03-17,5541.045898,5554.443848,5525.977051,5543.092773,5543.092773,78762300
22-03-17,5512.729004,5534.092773,5486.851074,5534.092773,5534.092773,81597500
23-03-17,5539.638184,5576.667969,5532.647949,5563.758789,5563.758789,71128500
24-03-17,5565.624023,5581.183105,5546.832031,5567.133789,5567.133789,64734100
27-03-17,5557.924805,5567.431152,5531.326172,5541.202148,5541.202148,62855600
29-03-17,5552.783203,5592.774902,5552.783203,5592.509766,5592.509766,72492200
30-03-17,5581.116211,5592.952148,5555.367188,5592.952148,5592.952148,98370200
31-03-17,5589.523926,5606.024902,5568.105957,5568.105957,5568.105957,73764600
03-04-17,5583.345215,5616.942871,5581.313965,5606.789063,5606.789063,81392100
04-04-17,5611.665039,5654.398926,5608.523926,5651.823242,5651.823242,106415400
05-04-17,5668.001953,5676.97998,5644.791992,5676.97998,5676.97998,83898800
06-04-17,5668.306152,5680.23877,5645.306152,5680.23877,5680.23877,68797100
07-04-17,5674.01123,5677.717773,5643.350098,5653.48584,5653.48584,64404200
10-04-17,5662.668945,5677.070801,5628.984863,5644.298828,5644.298828,72743800
11-04-17,5647.903809,5658.727051,5621.786133,5627.933105,5627.933105,95131900
12-04-17,5633.975098,5650.035156,5631.74707,5644.154785,5644.154785,84273900
13-04-17,5658.199219,5660.384766,5613.543945,5616.544922,5616.544922,62159000
17-04-17,5624.617188,5631.509766,5577.486816,5577.486816,5577.486816,60945800
18-04-17,5597.666016,5626.523926,5597.168945,5606.51709,5606.51709,69950500
20-04-17,5609.89209,5619.36084,5590.030762,5595.306152,5595.306152,73938500
21-04-17,5600.419922,5664.475098,5599.495117,5664.475098,5664.475098,53480800
25-04-17,5690.894043,5696.38916,5653.675781,5680.795898,5680.795898,59697700
26-04-17,5687.080078,5726.529785,5679.594238,5726.529785,5726.529785,65935900
27-04-17,5708.230957,5718.89502,5697.791016,5707.027832,5707.027832,68662300
28-04-17,5715.084961,5724.507813,5684.589844,5685.297852,5685.297852,57985100
02-05-17,5703.867188,5714.344238,5675.808105,5675.808105,5675.808105,57814800
03-05-17,5681.599121,5686.825195,5647.323242,5647.368164,5647.368164,65683200
04-05-17,5656.09082,5676.008789,5643.054199,5669.442871,5669.442871,66172000
05-05-17,5665.106934,5696.476074,5659.96582,5683.376953,5683.376953,75048200
08-05-17,5699.300781,5727.492188,5692.561035,5707.861816,5707.861816,69605600
09-05-17,5730.250977,5745.847168,5693.674805,5697.056152,5697.056152,59581000
10-05-17,5697.956055,5718.586914,5636.204102,5653.007813,5653.007813,73073800
12-05-17,5680.585938,5698.961914,5668.717773,5675.21582,5675.21582,79691200
15-05-17,5689.805176,5693.993164,5649.083984,5688.870117,5688.870117,61924800
16-05-17,5690.297852,5696.623047,5646.999023,5646.999023,5646.999023,54203300
17-05-17,5661.481934,5664.316895,5608.803223,5615.492188,5615.492188,53254300
18-05-17,5590.473145,5645.451172,5577.521973,5645.451172,5645.451172,68547400
19-05-17,5643.537109,5825.208008,5630.071777,5791.883789,5791.883789,70741400
22-05-17,5837.175781,5874.438965,5743.388184,5749.444824,5749.444824,58742100
23-05-17,5770.617188,5777.687012,5692.983887,5730.612793,5730.612793,53659300
24-05-17,5678.393066,5704.706055,5672.042969,5703.433105,5703.433105,59809800
26-05-17,5713.354004,5728.60498,5703.890137,5716.814941,5716.814941,57655300
29-05-17,5728.807129,5730.844238,5703.461914,5712.331055,5712.331055,50129600
30-05-17,5700.773926,5730.056152,5693.391113,5693.391113,5693.391113,62769800
31-05-17,5697.814941,5738.154785,5697.814941,5738.154785,5738.154785,91263500
02-06-17,5749.420898,5752.655762,5726.01416,5742.445801,5742.445801,64775200
05-06-17,5747.891113,5765.829102,5737.580078,5748.234863,5748.234863,56536500
06-06-17,5743.39502,5754.293945,5701.658203,5707.831055,5707.831055,61071500
07-06-17,5716.969238,5735.990234,5709.146973,5717.325195,5717.325195,46852400
08-06-17,5719.029785,5725.882813,5702.921875,5702.921875,5702.921875,45346000
09-06-17,5699.253906,5704.861816,5669.873047,5675.522949,5675.522949,51126700
12-06-17,5668.722168,5716.536133,5668.722168,5691.436035,5691.436035,37789600
13-06-17,5694.950195,5715.208008,5693.875977,5707.64502,5707.64502,43934000
14-06-17,5708.065918,5792.896973,5707.918945,5792.896973,5792.896973,49219200
15-06-17,5776.300781,5791.204102,5768.153809,5776.283203,5776.283203,33694700
16-06-17,5768.164063,5797.118164,5720.924805,5723.63623,5723.63623,52479900
19-06-17,5731.076172,5745.567871,5726.76709,5741.90918,5741.90918,55163600
20-06-17,5749.579102,5791.903809,5747.454102,5791.903809,5791.903809,47631600
21-06-17,5772.085938,5818.551758,5771.576172,5818.551758,5818.551758,41419800
22-06-17,5830.978027,5831.339844,5804.603027,5829.708008,5829.708008,36295400
03-07-17,5846.603027,5910.236816,5831.204102,5910.236816,5910.236816,47327700
04-07-17,5886.720215,5896.370117,5858.61377,5865.36377,5865.36377,38141000
05-07-17,5865.424805,5874.685059,5808.345215,5825.054199,5825.054199,45875400
06-07-17,5817.794922,5852.344238,5817.391113,5849.575195,5849.575195,40285800
07-07-17,5839.888184,5863.584961,5810.361816,5814.792969,5814.792969,36388600
10-07-17,5814.792969,5826.313965,5769.338867,5771.505859,5771.505859,29086900
11-07-17,5772.97998,5784.081055,5765.362793,5773.326172,5773.326172,50424600
12-07-17,5771.473145,5827.131836,5771.473145,5819.131836,5819.131836,43977100
13-07-17,5839.397949,5843.175781,5809.401855,5830.043945,5830.043945,41691200
14-07-17,5827.548828,5833.758789,5804.436035,5831.794922,5831.794922,35734600
17-07-17,5831.023926,5841.279785,5824.26416,5841.279785,5841.279785,49922900
18-07-17,5824.932129,5831.693848,5806.603027,5822.352051,5822.352051,53830100
19-07-17,5822.236816,5822.481934,5797.346191,5806.689941,5806.689941,43518400
20-07-17,5808.881836,5828.140137,5808.116211,5825.208008,5825.208008,43771900
21-07-17,5824.525879,5831.462891,5760.958984,5765.423828,5765.423828,40711100
24-07-17,5760.083984,5801.586914,5756.513184,5801.586914,5801.586914,49340900
25-07-17,5805.597168,5813.535156,5780.484863,5813.535156,5813.535156,46895400
26-07-17,5809.893066,5831.640137,5785.899902,5800.206055,5800.206055,56453600
27-07-17,5807.275879,5820.962891,5805.922852,5819.744141,5819.744141,49848700
28-07-17,5822.807129,5831.026855,5804.794922,5831.026855,5831.026855,63785400
31-07-17,5820.01123,5847.245117,5816.529785,5840.938965,5840.938965,52731300
01-08-17,5853.505859,5858.934082,5805.205078,5805.205078,5805.205078,69809900
02-08-17,5815.065918,5824.249023,5792.166992,5824.249023,5824.249023,51290400
03-08-17,5818.555176,5825.051758,5780.576172,5780.576172,5780.576172,44658800
04-08-17,5775.920898,5800.128906,5769.397949,5777.481934,5777.481934,39744400
07-08-17,5780.894043,5812.791016,5749.291992,5749.291992,5749.291992,42147500
08-08-17,5755.044922,5810.562988,5755.044922,5810.562988,5810.562988,48403600
09-08-17,5813.604004,5824.006836,5792.777832,5824.006836,5824.006836,55021100
10-08-17,5828.541992,5833.85791,5810.76123,5825.945801,5825.945801,56586000
11-08-17,5812.246094,5812.905762,5756.462891,5766.138184,5766.138184,55175200
14-08-17,5780.699219,5812.871094,5780.699219,5801.487793,5801.487793,48743500
15-08-17,5808.645996,5842.834961,5808.26123,5835.041016,5835.041016,62419400
16-08-17,5842.560059,5891.949219,5836.147949,5891.949219,5891.949219,57886400
18-08-17,5879.679199,5912.116211,5869.131836,5893.84082,5893.84082,46506900
21-08-17,5893.416016,5901.582031,5855.23584,5861.003906,5861.003906,42745100
22-08-17,5862.592773,5885.596191,5862.476074,5880.296875,5880.296875,58668100
23-08-17,5900.400879,5914.023926,5881.754883,5914.023926,5914.023926,77528100
24-08-17,5914.098145,5916.820801,5874.276855,5894.117188,5894.117188,86700500
25-08-17,5906.119141,5915.362793,5880.02002,5915.362793,5915.362793,64107900
28-08-17,5904.369141,5914.47998,5890.480957,5903.34082,5903.34082,86874800
29-08-17,5899.746094,5902.609863,5865.40918,5888.211914,5888.211914,57947400
30-08-17,5888.426758,5893.903809,5863.145996,5872.505859,5872.505859,51307600
31-08-17,5873.730957,5881.73584,5845.273926,5864.059082,5864.059082,63529600
04-09-17,5858.209961,5861.600098,5806.316895,5813.741211,5813.741211,50726200
05-09-17,5823.013184,5834.184082,5774.307129,5829.979004,5829.979004,64988500
06-09-17,5809.306152,5831.47998,5803.123047,5824.138184,5824.138184,61681800
07-09-17,5824.515137,5835.87793,5810.483887,5832.311035,5832.311035,50424900
08-09-17,5825.12207,5866.98877,5819.528809,5857.119141,5857.119141,46573100
11-09-17,5863.423828,5883.951172,5858.242188,5871.880859,5871.880859,51533200
12-09-17,5877.245117,5884.150879,5861.535156,5872.376953,5872.376953,59543200
13-09-17,5860.487793,5881.694824,5840.917969,5845.733887,5845.733887,67508200
14-09-17,5849.723145,5867.207031,5841.397949,5852.001953,5852.001953,73420600
15-09-17,5854.445801,5875.529785,5831.180176,5872.39209,5872.39209,62775100
18-09-17,5875.111816,5884.61084,5851.225098,5884.61084,5884.61084,51691500
19-09-17,5885.212891,5901.326172,5868.337891,5901.326172,5901.326172,57340500
20-09-17,5902.208008,5908.85791,5885.832031,5906.573242,5906.573242,59948400
22-09-17,5905.225098,5928.786133,5883.565918,5911.708008,5911.708008,50278100
25-09-17,5910.161133,5918.085938,5882.943848,5894.611816,5894.611816,46527500
26-09-17,5897.013184,5904.954102,5859.848145,5863.961914,5863.961914,59271800
27-09-17,5872.589844,5873.027832,5841.021973,5863.026855,5863.026855,53676700
28-09-17,5860.549805,5866.606934,5839.59082,5841.046875,5841.046875,60274300
29-09-17,5855.079102,5907.437988,5851.700195,5900.854004,5900.854004,50217900
02-10-17,5917.751953,5936.138184,5909.10791,5914.029785,5914.029785,48741000
03-10-17,5915.429199,5953.476074,5899.533203,5939.453125,5939.453125,60605100
04-10-17,5952.378906,5967.119141,5946.643066,5951.475098,5951.475098,58319800
05-10-17,5954.725098,5956.397949,5901.905762,5901.905762,5901.905762,56536700
06-10-17,5922.111816,5922.748047,5894.23877,5905.37793,5905.37793,46067100
09-10-17,5906.714844,5926.376953,5902.464844,5914.933105,5914.933105,41022200
10-10-17,5918.128906,5927.684082,5896.458008,5905.762207,5905.762207,47250700
